username_length,num_posts,num_followers,num_following,account_age_days,has_profile_picture,has_bio,engagement_ratio,is_verified,is_fake
7,4,50,3310,50,1,1,0.0873,0,1
3,2,50,3356,12,0,0,0.042,0,1
13,83,23228,859,1421,0,0,0.0,0,0
29,8,6383,3325,21,0,0,0.0013,0,1
12,1071,338,694,1477,1,1,3.1502,0,0
9,1883,3808,88,1512,1,1,0.4932,0,0
3,7,33,4215,8,1,0,0.2137,0,1
10,1673,234,202,3409,1,1,7.1534,0,0
17,1732,105,419,1437,1,0,16.4944,0,0
15,11,11,1938,13,1,0,1.0051,0,1
19,30,338,364,1030,1,1,0.096,0,0
17,0,3503,898,2492,1,1,0.0224,0,0
9,6,222,376,2005,0,0,5.6791,0,0
19,373,374,857,1794,1,0,0.9985,0,0
26,43,4740,2371,5,1,0,0.0196,0,1
12,99,337,481,543,0,1,0.2897,0,0
7,61,189,478,571,1,0,0.3284,0,0
13,814,492,297,3346,0,0,1.6674,0,0
25,9,51,4532,327,0,1,0.16,0,1
7,33,1631,653,2650,1,1,0.0059,0,0
16,124,473,571,2025,1,1,0.2632,0,0
11,3,2778,940,1854,1,0,0.1953,0,0
20,2,66,2869,28,0,1,0.0429,0,1
6,7,87,864,5,1,1,0.0771,0,1
28,48,80,3232,28,0,0,0.6049,0,1
16,5,23,389,18,0,0,0.2186,0,1
14,1470,150,371,1901,1,1,9.8018,0,0
13,1645,12,258,250,1,1,137.0656,0,0
9,569,208,845,795,1,0,2.7302,0,0
7,5,120,949,2022,1,0,9.4346,0,0
7,7,6105,1559,28,0,0,0.0112,0,1
16,662,303,148,2264,1,0,2.2085,0,0
4,3,9878,3626,121,1,0,0.0027,0,1
29,4,89,3783,4,1,1,0.0514,0,1
8,79,356,921,2037,0,0,0.231,0,0
18,1708,115,750,2328,1,1,14.848,0,0
24,6,21,3663,25,0,0,0.282,0,1
24,4,2,1299,6,0,0,2.0003,0,1
5,26,110,897,3451,1,0,0.2461,0,0
18,99,3711,713,1730,1,1,0.0445,0,0
7,91,7183,913,2098,1,0,0.0067,0,0
5,76,465,609,3530,0,1,0.1765,1,0
9,1901,4212,90,3191,1,0,0.4287,0,0
6,1723,1746,276,632,1,1,0.966,0,0
18,3,132,361,1399,1,1,0.0339,0,0
11,7,1144,61,3356,1,1,0.0129,0,0
5,468,2138,584,3000,1,0,0.2119,0,0
9,94,238,533,209,0,0,0.3834,0,0
3,6,56,4996,11,0,1,0.1161,0,1
29,9,3480,940,76,0,0,0.0,0,1
3,4,6101,4759,126,0,0,0.0,0,1
18,78,55,369,434,1,1,1.418,0,0
11,22,353,56,2786,0,1,0.0783,0,0
9,644,1090,369,473,1,1,0.5846,0,0
25,7,8986,2731,18,1,0,0.0102,0,1
13,78,214,177,3640,1,0,0.3608,0,0
6,1790,469,54,1687,1,0,3.8274,0,0
6,239,4188,823,59,1,1,0.0404,0,0
7,1726,255,796,2714,1,1,6.7799,0,0
3,3,81,1608,149,1,0,0.0442,0,1
7,3,94,4274,128,1,0,0.039,0,1
10,18,203,326,1241,1,1,0.0841,0,0
4,18,1633,2474,5,1,0,0.0,0,1
18,1937,108,287,1756,1,0,17.9475,0,0
8,65,144,856,328,1,1,0.4453,0,0
18,206,207,351,1388,0,1,1.0099,0,0
13,81,1345,95,2474,1,1,0.0591,0,0
18,31,4514,741,1679,1,1,0.0182,0,0
16,179,1390,816,2231,1,1,0.1316,1,0
16,96,343,894,2374,1,0,0.2937,0,0
9,1847,204,716,2701,1,1,9.0458,0,0
5,58,338,103,1235,1,0,0.1536,0,0
11,1720,43,996,3428,1,1,40.0033,0,0
15,22,84,3176,1,0,0,0.2496,0,1
7,830,392,123,2358,0,1,2.138,0,0
3,5,9915,1365,22,0,1,0.0,0,1
12,20,469,310,105,1,1,0.0619,0,0
22,4,3767,702,1,0,0,0.0,0,1
10,1401,428,329,3116,1,1,3.293,0,0
10,987,203,889,3175,1,0,4.8661,0,0
8,26,117,385,998,1,0,0.2408,0,0
6,280,26001,982,1355,1,1,0.0049,0,0
9,546,3148,878,1813,1,1,0.1764,0,0
26,4,23,4427,6,1,0,0.1712,0,1
11,16,7882,774,1494,1,0,0.0,0,0
17,0,1265,2405,23,0,0,0.0075,0,1
9,0,259,959,666,1,1,6.2184,0,0
24,4,9196,4670,324,0,1,0.0,0,1
11,17,217,57,2099,1,1,0.0838,0,0
15,32,416,587,1193,1,1,0.0777,0,0
16,1,83,4947,8,1,1,0.017,0,1
3,1,3075,894,16,0,1,0.0,0,1
15,280,4705,709,2921,1,1,0.0731,0,0
17,2,2036,4584,136,0,0,0.0,0,1
8,68,2286,896,865,0,0,0.0376,0,0
7,58,291,122,1413,1,0,0.1928,0,0
12,1213,11,711,2177,0,1,110.2842,0,0
17,51,490,951,720,1,1,0.0915,0,0
19,1,8859,1406,324,0,0,0.0,0,1
5,1386,325,313,63,1,1,4.2742,0,0
11,868,664,830,180,1,1,1.314,0,0
12,1495,2349,481,916,1,1,0.6459,0,0
12,44,159,255,740,1,0,0.2727,0,0
5,1489,49919,181,1674,1,1,0.0271,0,0
5,8,3687,763,76,1,0,0.0073,0,1
21,9,56,1617,341,0,0,0.1536,0,1
25,32,8234,3770,17,0,1,0.0117,0,1
18,97,4692,318,2491,1,1,0.013,0,0
23,27,35,3078,184,0,0,0.7809,0,1
6,42,98,535,433,1,0,0.438,0,0
19,8,83,3229,25,0,1,0.0907,0,1
5,30,168,127,2487,1,1,0.1899,0,0
5,226,21,65,1809,0,1,10.7583,0,0
6,9,95,1491,296,0,0,0.1039,0,1
7,23,40,102,862,1,0,0.5732,0,0
27,22,6928,2774,25,0,1,0.0,0,1
25,7,32,132,4,1,0,0.2173,0,1
29,5,1402,2267,7,0,1,0.0,0,1
17,29,25,3143,12,0,0,1.1648,0,1
6,1,271,480,1968,1,0,6.735,0,0
16,83,217,780,1962,0,0,0.3641,0,0
5,14,399,747,3109,1,1,0.0436,0,0
7,1820,134,898,2064,1,1,13.5961,0,0
5,15,200,188,1170,1,0,0.0631,0,0
23,2,15,1765,7,1,0,0.1333,0,1
18,1167,390,458,1524,1,0,2.9883,0,0
27,3,66,1598,23,1,1,0.0659,0,1
10,1356,249,283,2295,1,1,5.4514,0,0
10,82,4708,193,1659,1,1,0.0277,0,0
18,7,1124,2972,2,1,0,0.0,0,1
6,76,149,691,1638,1,1,0.5173,0,0
9,1911,36,583,1673,1,1,53.0813,0,0
25,7,7074,592,24,1,1,0.0119,0,1
15,47,379,347,2484,1,1,0.1285,0,0
11,44,61,116,701,1,0,0.7165,0,0
17,1809,455,445,3604,1,1,3.9726,0,0
13,2,43,132,491,1,0,2.2015,0,0
17,1761,16,85,1684,1,1,110.0648,0,0
24,7,18,532,25,1,0,0.4025,0,1
14,1451,1528,488,2103,0,1,0.9378,0,0
7,9,60,1509,17,0,1,0.1633,0,1
16,596,356,733,1073,1,0,1.6889,0,0
4,4,4042,212,25,0,0,0.0061,0,1
12,3,178,638,1199,1,0,7.9998,0,0
11,1402,834,249,1016,0,1,1.6776,0,0
5,77,223,55,61,1,1,0.3564,0,0
11,1808,446,862,3029,1,0,4.0475,0,0
19,21,1095,465,3628,1,1,0.0084,0,0
26,2,91,3994,10,0,0,0.0309,0,1
18,619,354,468,656,1,0,1.7446,0,0
3,2,55,2106,4,1,1,0.0336,0,1
11,286,4298,486,164,0,1,0.054,0,0
9,1397,294,917,3184,0,1,4.7703,0,0
19,853,496,966,2410,1,1,1.7379,0,0
8,419,121,355,1073,1,1,3.462,0,0
21,0,36,2105,23,1,0,0.0,0,1
17,342,7450,846,2353,1,1,0.0293,0,0
13,88,290,126,2299,1,1,0.2983,0,0
28,8,1991,372,27,1,0,0.0,0,1
4,8,83,3625,28,1,0,0.1037,0,1
5,97,1728,555,2581,0,0,0.0659,0,0
22,0,1305,1778,177,1,0,0.016,0,1
17,709,341,699,1765,0,1,2.0752,0,0
15,206,200,60,1658,1,1,1.0412,0,0
6,1307,115,847,141,1,1,11.354,0,0
5,472,4097,61,3052,1,1,0.1132,0,0
15,0,88,2650,4,0,0,0.0141,0,1
28,1,11,411,91,1,1,0.0937,0,1
24,34,53,2145,2,1,0,0.653,0,1
4,12,75,1290,135,1,0,0.1682,0,1
10,129,4447,493,773,0,0,0.0451,0,0
11,70,449,552,1953,1,1,0.1472,0,0
6,1,54,938,10,1,0,0.0231,0,1
18,630,272,409,2314,1,1,2.3046,0,0
14,54,9701,602,450,1,1,0.0136,0,0
10,426,300,686,1020,1,1,1.423,0,0
7,68,40,648,2386,1,0,1.7026,0,0
8,1064,312,259,3161,1,1,3.4089,0,0
19,1975,369,749,3304,1,0,5.3433,0,0
8,560,291,570,3106,0,1,1.9346,0,0
13,634,421,435,1845,1,1,1.5086,0,0
9,9,448,639,1461,1,1,0.6319,0,0
8,1051,428,365,1336,1,1,2.4678,0,0
11,1112,10699,655,1498,1,0,0.0939,1,0
14,350,313,931,3484,1,1,1.1101,0,0
10,8,897,534,855,1,1,1.3897,0,0
14,52,283,139,1981,0,1,0.1883,0,0
3,8,8268,252,9,1,1,0.0,0,1
27,1,59,1247,7,0,0,0.0143,0,1
7,34,162,607,753,1,0,0.2149,0,0
7,679,41850,364,3616,1,1,0.0047,0,0
19,324,152,518,433,1,1,2.1305,0,0
21,0,8426,633,335,1,0,0.0015,0,1
15,979,479,302,515,1,1,2.0452,0,0
19,22,87,2254,3,0,0,0.2423,0,1
12,31,30,522,697,1,1,1.034,0,0
18,39,74,4826,12,1,0,0.5368,0,1
18,879,402,205,756,0,1,2.1836,0,0
16,2,573,741,3330,0,1,0.0009,0,0
13,905,332,264,2538,0,1,2.7304,0,0
18,90,14,215,605,1,1,6.4441,0,0
9,1088,325,411,3119,1,1,3.339,0,0
28,6,19,4329,160,0,0,0.3187,0,1
15,1527,339,338,1687,0,1,4.5119,0,0
16,73,478,57,2522,1,1,0.1478,0,0
18,1535,44524,887,1606,1,1,0.0441,0,0
27,44,4054,4596,12,0,1,0.0003,0,1
19,775,4043,555,3446,0,1,0.1858,0,0
20,1,8167,1188,195,1,0,0.0028,0,1
28,8,2308,2662,206,0,0,0.0,0,1
11,1769,452,344,2321,1,1,3.9244,0,0
19,850,4932,914,2809,0,1,0.1783,0,0
13,6,287,179,2002,1,1,0.0183,0,0
12,459,240,856,1440,1,1,1.8929,0,0
29,9,9813,2594,1,0,0,0.0053,0,1
23,0,1076,3582,26,0,0,0.0186,0,1
9,797,100,628,2220,1,0,7.9641,0,0
8,554,244,699,847,0,1,2.2754,0,0
29,21,2,2927,5,1,0,10.4961,0,1
17,36,401,526,3289,0,1,0.0908,0,0
10,70,186,754,1178,1,1,0.3865,0,0
6,0,8,3565,6,0,1,0.0108,1,1
21,2,58,4894,10,1,1,0.0551,0,1
6,43,2129,689,1824,1,0,0.0184,0,0
17,48,98,2102,29,1,1,0.4926,0,1
17,13,9502,482,163,1,1,0.0,0,1
18,210,224,732,1793,1,0,0.9424,0,0
7,823,455,265,2519,0,0,1.8007,0,0
9,1284,204,588,581,1,1,6.2876,0,0
19,1110,55,660,1379,1,0,20.1814,0,0
5,8,6925,553,27,0,0,0.0179,0,1
7,7,7877,2977,11,1,0,0.0,0,1
13,1260,36,891,1898,0,0,34.9991,0,0
5,94,362,332,2882,1,0,0.2693,0,0
19,85,4392,203,2384,1,1,0.0189,0,0
13,726,4921,474,2151,0,0,0.1574,0,0
22,8,2164,1827,218,1,0,0.0,0,1
3,1,69,2282,3,0,0,0.0299,0,1
21,5,4860,773,7,1,1,0.0128,0,1
29,6,33,4907,3,0,1,0.1865,0,1
6,175,309,924,53,1,1,0.5642,0,0
10,10,114,224,647,1,1,0.0896,0,0
13,1654,410,488,1044,1,1,4.0275,0,0
9,1907,347,166,2224,1,0,5.4995,0,0
14,426,276,521,95,1,1,1.5272,0,0
16,3,7911,2061,11,1,0,0.0006,0,1
16,1417,2427,242,719,1,1,0.5949,0,0
7,1443,1043,224,456,1,1,1.373,0,0
16,1709,1237,80,2953,1,1,1.3797,0,0
18,1074,28,662,509,0,0,38.3678,0,0
14,31,61,406,275,1,1,0.4905,0,0
22,1,69,1549,31,0,0,0.0118,0,1
14,53,362,791,2224,1,1,0.1485,0,0
10,5,434,350,2461,1,1,0.0104,0,0
6,1373,454,760,265,1,1,3.0186,0,0
10,4,27251,522,2729,1,1,0.0,0,0
17,59,35458,850,2459,0,0,0.0,0,0
18,1770,106,807,1350,1,0,16.7071,0,0
11,505,351,793,2651,1,0,1.4424,0,0
18,708,372,182,2970,1,1,1.8992,0,0
18,73,320,148,508,1,1,0.2332,1,0
7,1991,450,700,2223,1,0,4.4101,0,0
5,1,2228,2368,29,0,0,0.0033,0,1
12,1913,82,693,654,1,1,23.3471,0,0
7,551,11,555,2040,1,0,50.1079,0,0
18,7,71,2964,25,1,0,0.1008,0,1
12,373,476,526,1034,1,0,0.7824,0,0
17,96,265,470,1293,0,1,0.3575,0,0
14,1448,424,154,1202,0,0,3.4129,0,0
23,1,45,3732,21,0,0,0.0358,0,1
13,643,84,955,3179,1,0,7.6728,0,0
7,75,441,810,128,1,0,0.1719,0,0
3,5,41,1157,4,0,0,0.1045,0,1
8,20,309,814,1754,1,1,0.0453,0,0
6,443,355,398,499,0,1,1.2397,0,0
3,32,4265,633,214,0,0,0.0104,1,1
13,10,303,640,1518,1,1,0.0358,0,0
5,1761,109,931,3649,1,1,16.1395,0,0
25,0,42,3992,15,0,0,0.0031,0,1
5,667,376,758,3118,0,1,1.7748,0,0
17,8,22,4161,23,1,0,0.3632,0,1
4,6,6264,1332,66,1,1,0.0007,0,1
8,64,189,889,2543,1,0,0.3288,0,0
13,1951,19,168,1314,0,1,102.689,0,0
9,168,88,844,1771,1,0,1.922,1,0
3,1,9554,4058,13,1,0,0.0,0,1
19,34,270,607,2255,1,0,0.1279,0,0
6,1376,746,541,87,1,1,1.8481,0,0
17,1944,221,417,1847,1,1,8.7882,0,0
6,35,409,118,1049,0,1,0.0789,0,0
6,1,1391,4307,10,1,0,0.0107,0,1
19,21,222,424,2555,1,1,0.096,0,0
27,1,8281,4471,162,0,0,0.0079,0,1
13,41,1474,109,2488,1,1,0.0223,0,0
11,4,11,202,1087,1,0,0.3704,0,0
10,57,1777,811,2205,1,0,0.0513,0,0
13,23,288,212,243,1,0,0.079,0,0
29,21,20,2477,12,1,0,1.0544,0,1
17,32,4991,533,1569,0,1,0.0121,0,0
18,962,355,305,183,1,0,2.7212,0,0
11,32,338,524,3339,1,1,0.1073,0,0
8,1505,256,993,3062,1,1,5.8946,0,0
17,533,4718,89,3137,1,1,0.1172,0,0
9,830,4924,914,1914,1,0,0.1723,0,0
4,3,30,1100,9,0,1,0.0951,0,1
15,577,497,206,825,1,1,1.14,0,0
7,886,146,505,1518,1,0,6.083,0,0
20,3,6004,600,83,1,0,0.0093,0,1
18,36,2426,647,3092,1,1,0.0421,0,0
27,0,8556,1803,23,0,0,0.0165,0,1
29,6,8520,2660,27,0,0,0.0296,0,1
6,6,3979,3001,6,1,0,0.0032,0,1
9,71,32893,620,1887,1,1,0.0075,1,0
10,30,2371,428,1171,1,0,0.0082,0,0
20,9,73,3619,14,0,1,0.0998,0,1
19,1,7206,1327,29,1,1,0.0008,0,1
5,2,3871,2827,2,0,0,0.0073,0,1
25,22,19,462,139,1,0,1.1519,0,1
14,1121,263,607,1879,1,0,4.2527,0,0
15,25,185,688,2426,0,1,0.1251,0,0
3,11,51,1499,351,0,0,0.2214,0,1
15,557,218,433,2422,1,1,2.5724,1,0
16,1175,7076,835,1854,1,1,0.1755,0,0
18,1552,3416,501,510,1,0,0.4656,0,0
7,72,2315,93,1128,1,1,0.0237,0,0
9,971,99,867,1459,1,1,9.8158,0,0
19,1603,16,293,2788,1,1,100.1923,0,0
13,1568,54,495,1680,1,0,29.0552,0,0
28,8,9339,4524,205,0,1,0.0,0,1
9,1065,195,703,3474,1,1,5.4581,0,0
13,25,1337,385,2150,1,1,0.0337,0,0
6,2,16,1777,70,1,0,0.1346,0,1
12,1403,413,500,2647,1,1,3.3924,0,0
18,5,80,1653,10,0,0,0.0605,0,1
19,8,37,2360,22,1,0,0.2158,0,1
14,917,3866,265,2965,1,1,0.2546,1,0
3,8,54,3025,3,0,1,0.1499,0,1
8,87,3357,403,1435,1,1,0.0322,0,0
13,710,2267,954,1335,1,1,0.2988,1,0
9,58,24,186,2577,1,1,2.4039,0,0
6,61,438,657,657,1,1,0.1255,0,0
5,0,49,3172,1,1,0,0.0093,0,1
12,1828,5463,439,3013,1,1,0.3401,0,0
6,1239,323,99,3189,1,1,3.8411,0,0
23,3,84,3859,5,0,0,0.0334,0,1
3,9,35,467,11,0,0,0.2649,0,1
17,0,275,562,2664,1,1,0.0162,0,0
8,227,162,445,980,1,1,1.4038,0,0
7,72,913,887,3516,1,0,0.0953,0,0
3,2,87,3050,24,1,0,0.0292,0,1
16,453,270,121,1098,1,1,1.677,0,0
17,59,328,811,2723,1,0,0.1851,1,0
11,1477,48,645,1874,1,1,30.7775,0,0
13,57,3494,127,1801,1,1,0.0074,0,0
7,44,164,351,780,1,1,0.2673,0,0
5,1233,2944,118,1662,0,1,0.4142,0,0
4,4,4270,4373,21,0,1,0.0,1,1
7,485,3185,554,3627,1,1,0.1501,0,0
7,1359,2533,87,416,1,0,0.5425,0,0
4,8,61,1464,276,1,0,0.1297,0,1
11,1103,243,868,173,1,1,4.5245,0,0
18,8,118,345,493,1,1,0.0784,0,0
19,735,102,780,359,1,1,7.2103,0,0
18,1378,226,717,3110,1,1,6.1056,0,0
3,3,6830,3694,25,1,1,0.0139,0,1
20,4,78,440,17,0,1,0.0582,0,1
9,1855,737,475,1283,1,0,2.5086,0,0
16,87,73,67,2494,1,1,1.1849,0,0
7,344,362,539,2689,1,1,0.9446,0,0
7,8,9662,2316,1,1,0,0.0026,0,1
13,1958,183,649,509,1,0,10.6969,0,0
11,510,276,478,1096,1,1,1.8519,0,0
4,9,88,2276,168,0,1,0.1145,0,1
11,971,83,682,2436,1,1,11.7133,0,0
20,6,12,2795,10,1,1,0.5003,0,1
19,289,74,374,2485,1,1,3.8985,0,0
22,4,30,197,24,1,0,0.1439,0,1
8,84,1221,139,2840,1,1,0.0664,0,0
3,6,7,4201,48,0,0,0.8439,0,1
12,318,42777,993,1652,1,0,0.0325,0,0
5,1847,387,200,870,1,1,4.7741,0,0
7,26,3935,958,2858,1,1,0.0066,0,0
11,596,1129,640,2625,1,1,0.5187,0,0
5,1166,325,718,783,1,1,3.5807,0,0
9,1697,29,55,523,1,1,58.5314,0,0
10,1624,106,819,2375,1,1,15.3186,0,0
15,62,1432,884,1910,1,0,0.0619,0,0
12,910,3202,838,1720,1,1,0.2796,0,0
18,7,1117,2835,40,1,0,0.0021,0,1
17,502,96,169,598,1,1,5.2191,0,0
24,2,1857,2934,29,0,0,0.0087,0,1
14,679,376,370,2135,1,0,1.8016,0,0
8,140,128,675,1089,1,1,1.0836,0,0
18,654,2485,960,3547,1,0,0.2523,0,0
15,30,760,427,2644,0,1,0.0299,0,0
15,32,74,3496,27,1,1,0.4222,0,1
8,58,4962,799,2570,0,1,0.0246,0,0
13,3,167,362,424,1,0,11.0225,0,0
17,5,5494,3027,196,0,0,0.0,0,1
15,1961,1704,892,2143,1,1,1.1359,0,0
13,1024,241,554,520,1,0,4.2272,0,0
17,1848,498,383,3403,0,1,3.7221,0,0
17,1342,412,888,180,0,1,3.2565,0,0
5,59,290,738,115,0,0,0.2282,0,0
15,1,2568,183,1994,1,0,0.0,0,0
8,1644,1445,960,1246,1,0,1.1316,0,0
16,3,15,274,2965,1,1,0.1802,0,0
7,23,3709,544,9,0,0,0.0,0,1
5,136,2114,467,873,1,1,0.0554,0,0
6,27,488,176,1186,1,1,0.0724,0,0
4,49,41,746,218,1,0,1.2018,0,1
8,843,333,288,487,1,1,2.5465,0,0
12,605,139,220,607,1,1,4.3341,0,0
16,1311,213,458,804,1,1,6.1532,0,0
10,589,33274,320,1434,1,0,0.0255,0,0
6,1221,181,539,2283,1,1,6.7376,0,0
5,72,3211,217,2049,1,1,0.0253,0,0
5,433,126,95,1864,1,1,3.4476,0,0
6,4,16,697,14,1,0,0.2458,0,1
4,6,42,3668,362,1,1,0.1536,0,1
12,0,122,64,1850,1,0,0.0009,1,0
6,1308,4277,92,3503,1,1,0.3142,0,0
18,7,8046,3987,10,0,0,0.0004,0,1
16,178,66,456,121,1,0,2.6855,0,0
6,11,50,834,179,1,1,0.2132,0,1
15,9,200,376,3099,0,1,0.0407,0,0
6,66,59,69,776,1,1,1.1406,0,0
22,24,72,4006,2,0,1,0.3271,0,1
7,7,52,3190,66,1,0,0.1331,0,1
13,1502,440,354,2433,0,1,3.4239,0,0
11,1911,4543,998,1552,1,0,0.4162,0,0
8,76,375,976,1211,1,1,0.221,0,0
8,753,211,234,1514,1,0,3.5694,0,0
6,0,1694,1991,11,0,0,0.0077,0,1
7,64,1366,566,882,1,0,0.0335,0,0
14,10,156,910,2091,1,1,0.0725,0,0
21,25,2539,1191,19,0,0,0.0,0,1
29,7,7589,1718,22,1,0,0.0,0,1
13,4,4181,992,3150,0,0,0.0115,0,0
13,31,143,979,673,1,0,0.1974,0,0
19,1539,266,258,195,1,1,5.7965,0,0
15,1876,219,91,788,1,1,8.563,0,0
19,1696,461,332,381,1,1,3.6699,0,0
8,1469,77,218,3303,1,1,19.0714,0,0
19,8,236,765,3257,1,0,0.0567,0,0
25,18,4704,4918,16,0,1,0.0,0,1
5,71,405,387,2896,1,0,0.1884,0,0
16,18,97,370,1,0,0,0.1741,0,1
14,85,248,214,2922,1,0,0.329,0,0
9,59,279,871,2186,1,0,0.2143,0,0
12,1238,312,534,3032,0,1,3.9645,0,0
10,95,354,478,2749,1,1,0.2701,0,0
4,7,7368,1652,285,1,0,0.0104,0,1
22,3,52,999,16,1,0,0.0621,0,1
13,14,379,696,1948,1,1,0.0195,0,0
16,1720,89,472,499,1,0,19.3327,0,0
8,2,468,552,1000,1,0,0.1346,0,0
24,1,9,2006,41,0,0,0.1148,0,1
19,9,24,332,2689,1,0,0.3821,0,0
4,27,3388,1423,23,1,0,0.0137,0,1
15,1288,310,465,1204,1,0,4.1494,0,0
25,7,79,2676,10,0,0,0.0901,0,1
18,24,284,105,3458,0,1,0.0665,0,0
6,1314,288,85,2004,1,0,4.5593,0,0
6,23,22,2269,362,0,0,1.0569,0,1
19,2,89,1767,18,1,1,0.0408,0,1
12,453,3512,275,2007,1,0,0.1416,0,0
25,6,85,4832,1,0,1,0.0759,0,1
10,13,3276,185,1763,1,0,0.0043,0,0
6,357,344,459,2406,0,0,1.0651,0,0
4,3,4865,307,7,1,0,0.0002,0,1
12,858,468,843,2874,1,0,1.8521,0,0
4,1,25,1379,12,0,0,0.0519,0,1
5,781,230,738,2455,1,1,3.3849,0,0
7,837,242,435,403,1,0,3.4419,0,0
17,742,258,132,2372,1,0,2.866,0,0
25,2,9,3853,10,0,0,0.2113,0,1
8,1225,394,273,1349,1,1,3.0768,0,0
19,51,4456,60,1238,1,1,0.0164,0,0
5,1838,2432,313,1605,1,1,0.7597,0,0
16,263,238,589,2218,1,1,1.1014,0,0
13,1950,119,797,740,1,1,16.3753,0,0
19,1105,886,507,1602,0,1,1.2533,0,0
12,673,4775,995,493,1,0,0.1291,0,0
26,5,1076,2725,11,0,0,0.0055,0,1
6,7,3062,169,26,0,0,0.0,0,1
13,292,485,919,2094,0,1,0.5909,0,0
29,6,9514,2974,26,1,0,0.0,0,1
17,2,71,2262,29,1,0,0.0289,0,1
7,1,2073,4389,278,0,0,0.0033,0,1
29,29,8478,1826,341,1,0,0.0047,0,1
7,8,43,277,520,1,1,0.1753,0,0
27,25,5927,2186,24,0,1,0.004,0,1
3,35,46,2134,29,0,1,0.748,0,1
8,936,218,143,2848,1,1,4.2768,0,0
12,711,2005,84,2001,1,0,0.358,0,0
5,1339,320,741,3107,1,0,4.1806,0,0
22,40,60,1379,2,0,0,0.6643,0,1
13,1812,718,503,3215,1,0,2.5154,0,0
5,82,45,906,900,1,0,1.823,0,0
12,119,404,330,2497,1,0,0.3164,0,0
10,1913,276,825,1942,1,1,6.934,0,0
10,83,341,569,1280,1,1,0.2313,0,0
24,0,8,771,120,1,0,0.0,0,1
19,68,54,460,1905,1,1,1.253,0,0
9,64,157,306,2050,1,1,0.4096,0,0
7,1195,108,470,3289,1,1,11.056,0,0
7,90,2225,430,1103,0,0,0.044,0,0
29,40,99,1757,22,0,0,0.4041,0,1
19,1013,490,114,2099,1,1,2.067,0,0
10,96,416,616,2476,1,0,0.2288,0,0
13,1297,198,563,168,1,1,6.5493,0,0
4,7,5047,1427,243,0,1,0.0,0,1
22,5,4826,3717,29,1,0,0.0,0,1
15,3,68,982,2604,1,1,12.9936,0,0
10,1242,750,614,579,1,1,1.6614,0,0
24,1,35,4475,27,0,0,0.04,0,1
5,566,4896,539,2192,0,1,0.1271,1,0
26,4,26,152,11,1,0,0.1268,0,1
9,1131,169,167,1860,0,1,6.6803,0,0
9,1176,240,925,2020,0,1,4.8992,0,0
18,1926,132,826,358,1,1,14.5858,0,0
16,1667,1236,766,2270,1,0,1.3517,0,0
7,1047,856,970,1461,1,1,1.2404,0,0
5,1109,1296,788,396,0,1,0.8422,0,0
11,1827,3582,491,3058,1,0,0.5112,0,0
7,1158,315,877,429,1,1,3.6561,0,0
11,21,125,169,368,0,0,0.178,0,0
20,4,12,2600,13,0,1,0.3266,0,1
18,24,30,501,20,0,0,0.7872,0,1
6,77,4935,287,3560,1,1,0.0269,0,0
19,60,324,533,1983,0,1,0.173,0,0
6,1203,4915,367,1617,1,1,0.2422,0,0
13,83,1103,693,311,1,0,0.0593,0,0
9,1165,632,158,3548,1,1,1.8583,0,0
10,55,34,164,871,0,0,1.6094,0,0
5,594,196,980,446,1,1,3.0277,0,0
12,29,362,485,2532,1,1,0.0938,0,0
7,48,3360,2303,3,0,0,0.0161,0,1
11,70,281,204,1264,0,1,0.2452,0,0
20,1,39,2156,165,1,1,0.0213,0,1
29,1,11,4416,29,0,1,0.0913,0,1
19,1471,288,420,1020,1,1,5.1146,0,0
6,5,7,3912,92,1,0,0.7092,0,1
5,16,346,545,296,1,1,0.0623,0,0
16,287,272,306,908,1,0,1.0561,0,0
20,5,19,2194,26,1,1,0.274,0,1
5,87,205,450,2748,1,1,0.4288,0,0
12,27,111,804,2259,1,0,0.2573,0,0
12,1861,388,140,1895,0,1,4.8025,0,0
7,9,6687,1957,27,1,0,0.0,0,1
16,1868,45677,277,109,0,1,0.0456,0,0
18,1700,120,501,2985,1,1,14.1723,0,0
15,1690,4070,747,3639,1,0,0.4355,0,0
20,1,9299,442,16,1,0,0.0,0,1
12,96,87,821,904,1,1,1.1051,0,0
15,644,2867,259,2849,1,0,0.217,0,0
19,5,6,3007,174,0,1,0.8557,0,1
16,1798,4427,386,1123,1,0,0.3974,0,0
14,61,1171,329,2779,1,1,0.0292,0,0
9,729,244,140,2363,1,0,2.9996,0,0
6,4,6885,4518,28,1,1,0.0,0,1
10,97,67,161,1379,1,0,1.4562,0,0
15,13,5,2150,14,0,0,2.6114,0,1
15,6,1824,618,508,1,1,0.0089,0,0
27,9,0,410,15,0,0,9.0016,0,1
16,1017,476,533,1735,1,1,2.1404,0,0
9,28,2843,848,334,1,0,0.0162,0,0
7,11,276,907,685,1,1,0.0627,0,0
29,6,5278,595,228,1,1,0.0021,0,1
7,1193,205,354,2371,1,1,5.8129,0,0
15,812,412,403,2835,1,0,1.9759,0,0
3,6,2161,225,6,1,0,0.0038,0,1
14,41,101,216,827,1,1,0.391,0,0
18,840,663,874,3384,1,0,1.2603,1,0
6,55,2077,788,2581,1,1,0.0389,0,0
12,1214,4841,321,2259,0,1,0.2487,1,0
